,x1,x2,x3,x4,x5
610346,0.0001812989446936,2808,462,16,951
446509,0.0003151294397894,2808,462,112,951
577590,8.255236014636075e-05,677,16,8,245
118853,8.627636894748862e-05,406,82,5,540
806991,8.255236014636075e-05,162,9,1,855
774227,0.0003754923353638,2808,110,0,728
282709,9.288989509573454e-05,677,116,25,855
184406,0.0001011031668693,406,3,0,1129
577627,0.0001499392349001,2808,372,149,855
807026,0.0002047006516235,2808,462,3,951
151666,8.255236014636075e-05,28,2,1,540
807028,0.0001218932684474,2808,372,4,855
249973,0.000142220762403,2808,364,19,796
479350,0.0001663519113081,2808,462,8,951
282752,9.256450666507932e-05,2808,364,0,796
184451,0.0001083281008503,89,8,0,1129
675976,0.000160648661178,2808,369,0,1129
741512,0.0001254072497082,2808,462,0,951
282766,0.000248202704097,95,9,9,796
741525,0.0001570404618315,406,3,2,1129
184471,0.0001552087266549,2808,462,5,951
807068,8.255236014636075e-05,229,37,2,855
413853,0.0002802960538539,2808,369,0,1129
577701,0.0001726330762265,81,5,0,951
1233067,9.49538041267257e-05,2808,372,1,855
282800,9.34232291113013e-05,2808,462,17,951
184502,0.0001081019084887,162,37,75,155
577720,9.024965039957012e-05,403,31,27,245
53441,0.0001063739304487,23,6,0,245
118979,0.0002377021286835,2808,369,1,1129
544965,0.0005225222677358,2808,110,0,728
1528006,8.255236014636075e-05,28,3,3,155
807121,0.0001592446501095,2808,372,2,855
1593570,0.0001061527688243,2808,110,0,728
86250,0.0006238134435096,2808,110,0,728
151787,0.0001613673373473,2808,462,14,951
20729,0.0003164563615141,2808,369,0,1129
217344,0.0004447305148847,2808,369,0,1129
20740,0.0004283539115432,141,12,1,1129
807181,0.0001185501402636,406,10,0,951
119058,0.0001073528164491,3,1,0,951
20760,0.0004551481443385,403,31,4,951
282912,9.223360677185188e-05,81,3,0,1129
1528100,0.0002104988576183,2808,10,0,204
741671,0.00010643664657,229,3,0,728
86312,0.0002039994998087,403,31,17,951
545074,0.00037692767882,2808,462,22,951
479548,8.255236014636075e-05,141,36,1,855
184637,0.0001069058398298,229,37,2,855
741692,8.624223811372376e-05,677,54,0,951
840000,0.0001618377803835,208,4,13,855
414016,0.0001639803868864,2808,364,9,796
1036613,0.0001615971717969,46,0,0,728
119111,8.560366215178708e-05,406,75,4,245
20812,0.0001607044390089,2808,462,0,951
479582,8.860138839014188e-05,677,99,18,540
938337,0.0001134567488423,2808,110,0,728
741731,8.255236014636075e-05,229,27,1,1129
184677,8.255236014636075e-05,208,22,1,728
53606,8.531994310194001e-05,677,116,0,855
741746,0.0003205194235087,2808,462,21,951
20862,0.0001014029383496,2808,364,3,796
807294,0.0001763426078817,208,61,0,1129
1003907,0.0002597804853074,2808,110,0,728
283015,9.233613778750384e-05,677,67,0,1129
610706,0.0001408615711181,2808,372,14,855
840102,0.0001113084246551,2808,372,25,855
151979,0.0002783701111251,2808,372,11,855
151988,8.255236014636075e-05,229,27,1,1129
20919,9.196107988132728e-05,208,61,0,1129
2118074,0.0001023499138694,2808,110,0,728
381371,0.0003608262001661,2808,369,2,1129
774588,0.0001194379865112,403,43,27,855
807361,0.0002427467158386,677,67,0,1129
152002,0.000154143369752,403,52,13,796
152023,0.0001764779959506,2808,369,12,1129
643543,0.0001124627289643,2808,110,0,728
676313,9.800594338659662e-05,677,67,0,1129
643549,0.0001216452960064,406,75,9,245
53739,0.0002683339627925,162,10,16,796
578028,9.516558950030765e-05,2808,462,1,951
20971,0.0002641586859647,406,10,0,951
184811,0.0002464748128698,2808,462,9,951
578031,0.0001055802582963,403,47,5,540
184814,0.0001144392840341,403,31,7,245
938487,0.0002442095502511,141,12,0,1129
20984,9.400972170498172e-05,2808,2,1,245
807428,0.0004810634449143,229,27,0,1129
315909,0.0001527223394809,406,43,4,155
21008,0.0004507268577896,403,49,0,1129
21009,0.0003065341246348,2808,462,2,951
217622,0.0001886613466369,2808,364,14,796
840215,8.467458822495981e-05,2808,364,2,796
479772,0.0001244683369233,2808,364,0,796
217641,0.0004512262273864,2808,369,1,1129
414251,0.0002178785133826,677,116,99,855
610880,0.0005566201507433,403,49,3,1129
807489,8.983686757170545e-05,403,47,5,540
250435,0.0001299076947056,406,82,9,540
414291,8.255236014636075e-05,403,52,1,796
578141,0.0001481240861127,677,99,19,540
840289,8.255236014636075e-05,2808,369,2,1129
643682,0.0001900258259129,208,22,0,728
873085,0.0002337239026087,2808,364,0,796
774791,9.169576507618308e-05,2808,372,6,855
938638,0.000173110037184,2808,462,5,951
53916,8.959601838822927e-05,677,116,0,855
840348,0.0001984058391747,2808,110,0,728
152228,8.255236014636075e-05,677,54,3,951
643755,0.000156840414149,2808,110,0,728
119469,0.0001360848197752,2808,462,0,951
185018,0.000244869006865,2808,369,2,1129
611007,0.000233453970119,208,61,3,1129
217792,0.0001294584061115,2808,99,5,540
283335,0.0001324260080404,2808,462,0,951
840402,0.0001123817066226,2808,372,181,855
348884,0.0001689038634371,403,47,0,540
86750,8.255236014636075e-05,406,59,2,855
3068662,0.0001969683065412,208,22,0,728
152312,0.0002340135558757,2808,372,13,855
3101434,0.0001113863373,2808,10,0,204
774909,9.673251428239112e-05,101,4,0,796
545534,0.00016115497522,2808,462,3,951
447241,0.0001831022791297,2808,110,0,728
283405,0.0001563041900238,403,31,2,951
742166,8.255236014636075e-05,403,47,5,540
611102,0.0001035694757803,101,30,15,540
611104,0.0003713916013692,2808,369,8,1129
86826,8.76015905397813e-05,2808,372,4,855
414506,8.255236014636075e-05,229,27,1,1129
21292,0.0001180208917097,403,31,6,951
86828,0.00013968656643,2808,369,0,1129
774956,9.344322903352616e-05,677,116,3,855
938798,0.0001994204324201,2808,110,0,728
152384,0.0001018519860442,2808,462,0,951
185155,9.031718967178834e-05,677,116,1,855
774983,0.0001327260354658,38,1,0,1129
840523,0.0001749054322971,2808,462,24,951
119629,0.000179038268053,406,23,4,796
21334,0.0001007162689029,677,116,6,855
480086,0.0002381747148479,2808,369,14,1129
119651,0.0001361930113741,2808,99,15,540
119655,8.837587378057061e-05,2808,369,0,1129
217963,9.782472437741858e-05,2808,99,1,540
480108,0.0001745987227947,2808,462,4,951
316269,8.991732389680635e-05,2808,462,0,951
938878,9.635673086801564e-05,2808,372,1,855
217994,0.0002469194452552,2808,369,0,1129
86927,0.0004484799503209,2808,110,4,728
250798,0.0001182438638236,208,31,0,951
316340,8.255236014636075e-05,229,11,2,155
807869,0.0001912590729889,403,49,2,1129
545726,0.0001705078205819,2808,462,21,951
2577357,0.0003022301386743,2808,110,0,728
2806733,9.777935636273088e-05,677,3,0,204
676818,0.0001715774164115,403,49,1,1129
349157,0.0001627176863895,2808,462,27,951
2085875,0.0001505018341545,208,22,0,728
21492,0.0001115596554001,2808,369,0,1129
349180,8.255236014636075e-05,2808,364,1,796
840708,8.255236014636075e-05,2808,369,1,1129
807949,0.0002031590258349,208,31,11,951
414745,0.0001397473228419,2808,372,6,855
939033,0.000211657931239,403,8,0,728
185383,0.0001764974542416,2808,110,1,728
775212,0.0001193364105389,28,1,0,796
808003,0.000198076987824,403,8,0,728
87113,9.194012458328826e-05,403,31,10,245
21578,0.0001451397260835,2808,369,6,1129
775254,0.000112208431662,2808,369,0,1129
185440,0.0001107534758931,38,3,2,855
250976,0.0001563564033319,2808,369,7,1129
840812,0.000289066819824,2808,110,0,728
644216,0.0001814992684369,46,3,0,1129
87179,0.0003390495018102,2808,364,8,796
251033,0.0001754610913809,2808,369,1,1129
775323,0.0002697251980938,2808,462,6,951
21670,0.0003969366025765,2808,369,0,1129
414889,0.0002044328004674,2808,369,4,1129
939187,0.0003106244591387,141,12,6,1129
578744,9.296361990184024e-05,677,99,5,540
316611,0.0001735125298394,2808,369,1,1129
185543,0.0001156439081634,2808,462,1,951
120010,0.0005037502012199,2808,369,8,1129
480472,8.255236014636075e-05,162,37,1,540
808155,8.551717029363176e-05,208,31,1,951
677089,0.0002100046283348,162,4,0,951
3462371,0.0001096756987673,403,0,0,204
775406,0.0001450943141741,2808,462,3,951
21744,0.0001080659305691,2808,372,12,855
21747,0.0003043769418313,406,59,10,855
185591,0.0002908059250912,2808,110,1,728
120060,0.0001008295007961,2808,462,9,951
120067,8.255236014636075e-05,229,17,1,796
808198,0.0001411567145761,406,82,6,540
185615,0.0001731820572524,403,43,13,855
742673,8.255236014636075e-05,81,18,2,855
185617,8.585795163042996e-05,2808,462,0,951
808212,0.0001984578530751,2808,462,5,951
808214,0.0001289698551435,2808,372,7,855
775446,0.0001169432657129,2808,369,0,1129
3200278,0.0001202784017241,2808,10,0,204
480549,0.0001591826106213,2808,110,0,728
185669,8.91074395997002e-05,403,43,2,855
251206,0.0003281960229749,403,8,0,728
775494,0.0001883056713408,677,33,0,728
251210,8.613493327032558e-05,101,17,2,155
120163,9.475850098167223e-05,2808,369,0,1129
218473,0.0006644881756123,2808,369,0,1129
3495279,0.0006424566087184,2808,10,1,204
808304,9.971761159566113e-05,2808,372,0,855
677241,0.000130553181356,677,33,1,728
152973,0.0003127180338412,89,22,6,951
808336,0.0005279537913188,2808,369,7,1129
546205,0.000119308252301,406,0,0,728
873886,8.255236014636075e-05,406,43,14,155
316834,0.0001663393499622,677,99,169,540
775588,0.0001545854366808,2808,462,0,951
546214,0.0003959499576912,2808,462,17,951
578999,0.0001569373093272,677,67,27,1129
808388,0.0001453165274477,2808,462,0,951
841160,9.416103038352188e-05,2808,369,0,1129
185810,8.581201868852966e-05,2808,364,3,796
579037,0.000113798162083,2808,110,0,728
251361,0.0001486326290211,2808,364,7,796
677352,0.0002326104128767,95,3,2,1129
251375,0.0001280196431619,403,47,16,540
742899,0.0001539876384717,406,75,18,245
22020,0.0001911890272549,406,10,0,951
415239,0.0001314970471831,2808,462,1,951
775694,0.0002507154125524,2808,110,0,728
153103,0.0002185994796714,2808,364,0,796
611877,8.664889528053889e-05,46,1,8,245
611881,0.0001408542116135,2808,372,7,855
153129,0.0003067170883669,677,54,0,951
87597,0.0001875613770528,2808,99,9,540
939565,0.0002002174252494,403,49,2,1129
939567,0.0001205775178628,2808,372,37,855
251437,0.0001036263966301,208,61,0,1129
284207,0.0002098731981328,2808,369,0,1129
2577980,0.0001545086152248,2808,110,0,728
480830,0.0001303604529876,2808,369,10,1129
742980,8.255236014636075e-05,141,12,1,1129
251474,8.255236014636075e-05,141,36,1,796
218709,0.0001851631867684,406,10,0,951
611929,0.0001518410226007,2808,462,9,951
2872922,0.0002076900660677,2808,110,0,728
120411,9.659730512174892e-05,2808,372,0,855
185948,9.650365337789104e-05,162,39,13,245
120412,9.966144305296828e-05,2808,369,1,1129
3659356,0.000449430535715,2808,10,0,204
251491,0.0001743652414956,2808,364,8,796
382565,0.0003090255598688,2808,369,1,1129
22124,0.0001847264869759,2808,462,69,951
185999,9.147220167355864e-05,2808,369,1,1129
448144,0.0001736715027218,2808,369,0,1129
87697,0.000182067181626,677,33,0,728
448152,9.022261325275544e-05,2808,369,0,1129
579234,8.817709490439342e-05,403,0,0,204
317093,8.394276470290544e-05,406,43,65,155
382630,0.0002309860306146,2808,110,0,728
120487,8.738704048356954e-05,46,5,10,540
808613,0.0001087865911647,406,3,0,1129
3462822,0.0008560232599557,2808,10,0,204
775850,0.0001894390072391,229,27,0,1129
808626,9.789230978516209e-05,4,1,0,540
317108,0.0001111258594318,677,82,2,796
480956,0.0002555835241622,2808,369,1,1129
87741,0.0001342902751945,2808,369,0,1129
775877,0.0005408266448764,2808,369,31,1129
54982,0.000236514854504,229,27,0,1129
120521,0.0001078985821299,2808,99,159,540
317129,9.062643531271268e-05,95,0,0,728
251595,0.0001585230100978,2808,364,7,796
382671,0.000201077917536,141,12,0,1129
448207,0.000108731700975,2808,369,0,1129
251604,9.81866052992196e-05,2808,462,4,951
480984,8.676776855597637e-05,2808,110,0,728
775904,9.064814867910344e-05,2808,364,0,796
3200736,9.041692221880144e-05,677,3,0,204
186096,0.0001426853332259,2808,462,7,951
22257,0.0001250985063862,2808,462,7,951
612095,8.767496657289052e-05,2808,110,0,728
218885,0.0001978372998936,141,36,14,796
186125,0.0001073543769643,403,52,3,796
382734,8.255236014636075e-05,162,37,1,540
644880,9.160926910432812e-05,2808,372,6,855
513813,0.0002217955745291,46,3,0,1129
481057,0.0001656575537073,2808,364,22,796
120615,8.255236014636075e-05,2808,364,2,796
710448,8.255236014636075e-05,2808,369,2,1129
874289,0.0005540333678386,229,17,11,796
3462983,8.955163216027164e-05,2808,10,0,204
186185,0.0004588769790584,2808,462,16,951
776011,0.0002207265099262,2808,462,7,951
22348,0.000264496112482,2808,369,7,1129
55128,0.0001183605352863,2808,2,65,245
939871,0.0003238228228347,89,3,0,728
22369,0.0001906636578392,2808,369,0,1129
1431398,0.0001441219622765,38,10,3,796
218994,0.000132981592795,403,52,12,796
87922,0.000114063173427,2808,369,1,1129
579458,0.0001667563353478,28,5,8,855
284546,0.0001126521816205,2808,364,0,796
219021,0.0001522303350818,229,29,7,540
677781,0.0001334060238693,677,99,38,540
776093,0.0002506671208995,2808,462,18,951
153503,0.0001815222349247,406,59,2,855
153519,8.255236014636075e-05,403,31,3,245
546735,8.57704232715447e-05,2808,372,0,855
87985,0.0001214521797002,2808,372,45,855
546738,0.0002260091964302,677,33,1,728
153526,9.057584339881135e-05,2808,99,14,540
350139,0.0003314570017566,2808,369,0,1129
186312,0.0001101108155709,229,17,21,245
251851,0.0001054515193367,677,67,0,1129
677842,9.409080686796325e-05,2808,462,6,951
88035,0.0001439196446621,677,67,2,1129
317417,0.0001273456982396,2808,372,10,855
808944,0.0001289414609888,2808,462,26,951
153590,0.0001023505892508,2808,372,8,855
55304,8.860138839014188e-05,677,99,20,540
2873356,0.0014121618927519,2808,110,1,728
251925,0.0003159912619494,141,19,6,951
186390,0.0001420705501439,2808,372,1,855
153630,0.00010185658325,2808,369,0,1129
22574,0.000125823915529,23,1,0,855
1824831,0.0006495274641042,229,27,1,1129
219203,0.0001870181331349,2808,364,81,796
186440,0.0001944809972941,2808,369,0,1129
2742344,0.0002969049892462,2808,10,0,204
22602,8.723189594838177e-05,2808,369,0,1129
481354,0.0003207561333685,208,31,5,951
383056,0.0001186335377809,2808,110,0,728
809058,8.522280404200995e-05,2808,372,1,855
677991,0.0002310244480527,406,23,3,796
317545,0.0002735712794922,2808,462,29,951
219243,0.000125283934479,229,29,9,540
776301,0.0001116065532963,406,75,4,245
546926,0.0001396157709043,2808,110,0,728
186481,8.403516951639588e-05,2808,462,0,951
88180,0.0005207601122985,2808,462,15,951
120953,0.0001173017740208,2808,462,10,951
678009,0.0002022172356186,23,6,19,245
252026,8.837252270571247e-05,406,75,1,245
317571,9.11046439767568e-05,2808,369,1,1129
841870,0.0001211812186477,2808,369,0,1129
2939023,0.0001828929513139,2808,10,0,204
219287,8.837534925945162e-05,162,10,0,796
841881,0.0001571841642733,677,82,0,796
3397785,0.0001506082239538,403,0,0,204
546976,0.0001870558108215,2808,110,0,728
186545,8.255236014636075e-05,2808,110,1,728
776371,0.0001351530977227,677,67,5,1129
481461,9.509784456594622e-05,2808,364,2,796
219334,0.0001174308737749,141,36,6,796
743623,9.730873652649834e-05,2808,369,0,1129
678098,0.0002071087443529,2808,110,0,728
776406,9.360557206466892e-05,208,22,0,728
940246,0.0003790746714959,2808,110,0,728
776408,0.0001424388340083,2808,369,0,1129
841950,8.255236014636075e-05,677,82,1,796
186594,0.0001390456374068,2808,372,9,855
3102954,0.0003619434822355,2808,10,0,204
579823,8.255236014636075e-05,403,52,1,796
579839,0.0001107754748308,2808,462,23,951
284939,8.255236014636075e-05,229,37,1,855
252184,0.0001530442700365,2808,364,8,796
743709,0.000242531839771,2808,369,0,1129
219428,0.0001576086944944,2808,369,1,1129
809266,0.0001172528313766,2808,364,30,796
153915,0.000230958148263,2808,369,1,1129
1988927,9.786722728643428e-05,2808,110,0,728
121157,8.255236014636075e-05,677,99,3,540
153933,0.0002791642838577,2808,372,0,855
743760,0.0001588312797457,2808,462,9,951
219483,0.0002029984431496,2808,462,35,951
22875,8.931908913528909e-05,2808,369,2,1129
645474,0.0001227041953104,2808,364,11,796
612716,0.0002200132233244,2808,364,39,796
186734,0.0001141360425895,101,30,18,540
776562,0.0001115463665769,2808,372,8,855
809334,0.0002526736844602,406,59,6,855
350585,0.0002024058768487,403,31,2,951
776576,0.0002220271946067,89,3,1,728
809357,0.0001059674951682,406,59,3,855
22928,0.000139359661066,2808,372,24,855
121236,0.0001166560796199,2808,110,0,728
252315,0.0001478366125246,141,12,0,1129
317865,0.000481777217235,2808,369,9,1129
809396,0.0001862071941326,403,52,7,796
186805,9.538909229757212e-05,2808,372,1,855
678339,0.0001701833460489,2808,364,33,796
22981,9.017234444818554e-05,2808,462,0,951
776659,0.0001664612710843,141,36,5,796
580058,0.0001743715609965,403,31,6,951
55778,0.0001174528770698,2808,369,0,1129
809446,9.506272900455078e-05,2808,364,4,796
121318,0.0001221334120416,2808,372,2,855
645612,0.0001204422479755,2808,372,51,855
743929,0.000188140570342,406,43,24,155
514563,0.0004567085901867,2808,369,4,1129
219655,0.0001051946078367,2808,364,2,796
678408,8.560366215178708e-05,406,82,9,540
88587,0.0001722228231036,677,33,0,728
842269,0.0001106853266731,403,43,10,855
743966,0.0001622172339861,2808,369,5,1129
743968,0.0001684927641644,677,82,3,796
481827,0.0001044706852716,403,49,0,1129
940583,0.0001121571241737,2808,462,7,951
186927,0.0001395476813156,11,3,12,855
285232,0.0006574047212339,2808,369,5,1129
678459,0.0001263793714596,101,4,0,796
252495,0.0001662525887697,162,9,0,855
285272,0.0002228972661184,403,52,10,796
907868,0.0002316329549402,677,33,0,728
252509,8.88775119831809e-05,677,116,0,855
252513,9.72095422074897e-05,2808,372,0,855
23147,0.0001043871785595,406,23,0,796
1038956,0.0003224703569517,677,33,0,728
842351,0.0001324034197833,2808,372,9,855
121459,8.488886737956202e-05,141,36,3,855
350840,0.0002176254188184,2808,372,18,855
55939,0.0003265879600458,406,23,0,796
318085,0.000413493195902,2808,110,3,728
744075,9.852877448256664e-05,81,3,2,1129
842379,8.56690169980824e-05,2808,462,0,951
23202,0.0001141216642692,208,31,0,951
350892,0.0001348133805539,406,82,0,540
154297,0.0003548673525496,2808,110,0,728
580300,0.0006021839667356,2808,369,3,1129
121584,0.0001317348773458,38,10,0,796
2775792,0.0002633572368232,677,3,0,204
121590,0.0001109887357118,162,37,25,540
23290,8.255236014636075e-05,406,75,2,245
678650,0.0001478696515413,2808,462,0,951
842492,0.0003222848245918,406,23,0,796
187162,9.432433629704174e-05,2808,364,7,796
940831,0.0001535334709562,2808,364,7,796
187172,0.0001731796221975,2808,369,0,1129
154417,0.0001446953268884,2808,369,3,1129
777009,8.255236014636075e-05,2808,110,1,728
